sex,n_hs2,Z1,edu,D1,prevearn,Y1,Z2,D2,earnings,Y2
0,13,0,12,1,3069,0,1,1,8941,0
0,16,0,10,0,7000,1,1,1,406,0
1,0,0,11,0,0,0,0,0,0,0
0,9,0,10,0,3000,0,0,0,32482,1
1,39,1,13,1,330,0,0,0,68989,1
0,13,0,12,1,9791,1,1,1,34364,1
1,13,0,12,1,6000,1,0,0,11817,1
0,13,0,11,0,0,0,0,0,5532,0
0,15,0,12,1,560,0,1,1,10950,0
0,39,1,9,0,3100,0,0,0,0,0
1,13,0,17,1,0,0,0,0,14158,1
0,17,0,10,0,2000,0,0,0,2738,0
0,17,0,11,0,0,0,1,0,24295,1
0,16,0,15,1,0,0,0,0,9084,0
0,17,0,12,1,604,0,1,1,14773,1
0,13,0,12,1,6440,1,1,0,4785,0
1,1,0,11,0,1000,0,0,0,40,0
1,17,0,12,1,0,0,1,1,19350,1
0,0,0,12,1,2000,0,0,0,32409,1
1,13,0,12,1,1900,0,1,1,2376,0
1,17,0,16,1,0,0,0,0,3695,0
1,1,0,12,1,0,0,1,1,13875,1
0,13,0,9,0,0,0,0,0,2223,0
1,13,0,16,1,0,0,0,0,40284,1
1,1,0,11,0,5937,0,1,1,20374,1
1,16,0,11,0,13000,1,1,0,0,0
1,9,0,11,0,0,0,0,0,0,0
1,13,0,14,1,0,0,0,0,80379,1
1,13,0,12,1,1000,0,1,0,144,0
0,2,0,12,1,9000,1,0,0,26298,1
0,19,0,12,1,7200,1,0,0,630,0
0,19,0,10,0,0,0,1,1,0,0
0,17,0,10,0,0,0,1,1,27561,1
0,13,0,12,1,0,0,0,0,13755,1
0,19,0,12,1,2688,0,0,0,38077,1
1,13,0,12,1,5624,0,0,0,5952,0
1,9,0,12,1,1303,0,1,1,23646,1
0,19,0,9,0,0,0,0,0,0,0
0,17,0,11,0,4680,0,0,0,9316,0
0,9,0,12,1,1099,0,0,0,7347,0
1,2,0,11,0,0,0,1,0,0,0
0,13,0,12,1,0,0,1,1,0,0
0,16,0,12,1,12000,1,1,1,48840,1
1,13,0,12,1,9622,1,1,1,13878,1
1,1,0,8,0,1000,0,1,0,18,0
0,13,0,8,0,0,0,0,0,104,0
1,19,0,7,0,0,0,1,0,0,0
0,15,0,12,1,1300,0,1,1,3493,0
0,17,0,9,0,4000,0,1,1,27816,1
1,13,0,8,0,160,0,1,0,21654,1
1,9,0,12,1,11000,1,0,0,49751,1
0,5,0,14,1,17000,1,0,0,34350,1
0,16,0,12,1,0,0,0,0,0,0
0,37,1,12,1,1600,0,1,1,14038,1
0,39,1,12,1,2400,0,1,0,19669,1
1,0,0,12,1,5440,0,1,0,26027,1
0,9,0,10,0,0,0,1,1,0,0
0,2,0,13,1,0,0,0,0,22088,1
0,17,0,12,1,1940,0,1,1,7449,0
1,9,0,13,1,1800,0,1,0,2695,0
0,17,0,12,1,0,0,0,0,11549,1
1,1,0,12,1,2500,0,1,1,17889,1
1,19,0,10,0,0,0,0,0,37284,1
0,5,0,12,1,135,0,1,0,2902,0
1,13,0,12,1,2400,0,1,1,10263,0
1,19,0,9,0,900,0,1,1,837,0
0,13,0,10,0,2550,0,1,1,20825,1
1,9,0,8,0,0,0,0,0,0,0
0,1,0,8,0,744,0,0,0,2955,0
1,16,0,13,1,2500,0,0,0,11502,1
1,16,0,8,0,0,0,1,0,0,0
1,40,1,13,1,900,0,1,1,14537,1
1,13,0,16,1,400,0,1,0,44623,1
0,13,0,8,0,200,0,0,0,32004,1
1,19,0,10,0,232,0,1,0,0,0
1,13,0,12,1,9000,1,1,1,11662,1
1,28,0,11,0,2436,0,0,0,5910,0
1,0,0,12,1,4308,0,1,1,100516,1
0,1,0,11,0,4800,0,1,1,10790,0
1,19,0,13,1,10000,1,1,1,49125,1
1,16,0,17,1,10000,1,0,0,43644,1
0,2,0,11,0,0,0,1,0,9184,0
0,39,1,11,0,3185,0,1,1,6558,0
1,17,0,12,1,0,0,1,1,14726,1
0,13,0,12,1,8900,1,1,1,693,0
1,39,1,11,0,245,0,0,0,2760,0
0,13,0,12,1,3250,0,0,0,13164,1
1,1,0,10,0,7000,1,0,0,47841,1
1,40,1,12,1,1500,0,0,0,48084,1
0,13,0,12,1,5040,0,1,1,19366,1
0,15,0,12,1,6000,1,0,0,250,0
0,2,0,12,1,6000,1,1,1,35544,1
0,16,0,12,1,5962,0,1,1,8046,0
1,15,0,15,1,660,0,1,0,42936,1
1,19,0,12,1,4320,0,0,0,20850,1
0,19,0,8,0,0,0,0,0,7926,0
0,37,1,10,0,0,0,0,0,2628,0
1,13,0,13,1,5500,0,1,1,150,0
0,13,0,14,1,0,0,1,0,25483,1
0,1,0,12,1,2500,0,1,0,36913,1
0,2,0,9,0,2000,0,1,0,3366,0
0,19,0,11,0,1900,0,1,1,2469,0
0,13,0,10,0,6000,1,0,0,12297,1
1,9,0,12,1,2400,0,1,1,2825,0
1,19,0,16,1,9000,1,1,0,75107,1
0,39,1,12,1,1200,0,1,1,973,0
0,2,0,12,1,350,0,1,0,9720,0
1,16,0,12,1,7621,1,1,1,62352,1
0,17,0,12,1,2157,0,1,0,0,0
0,13,0,12,1,9000,1,0,0,29047,1
0,346,1,9,0,0,0,1,0,18499,1
0,13,0,12,1,0,0,1,1,17248,1
0,13,0,12,1,0,0,0,0,23010,1
0,19,0,10,0,0,0,1,0,0,0
0,16,0,13,1,0,0,1,1,0,0
1,19,0,13,1,3800,0,1,1,17280,1
0,19,0,13,1,0,0,1,1,0,0
1,16,0,13,1,12800,1,1,1,36576,1
0,13,0,12,1,550,0,0,0,32437,1
0,1,0,9,0,2000,0,1,0,28509,1
1,9,0,12,1,1800,0,1,0,350,0
0,2,0,11,0,816,0,1,1,251,0
1,13,0,12,1,0,0,1,0,0,0
1,15,0,13,1,1200,0,1,1,29789,1
1,13,0,9,0,3000,0,1,0,1035,0
1,13,0,11,0,2500,0,0,0,2675,0
0,9,0,11,0,0,0,0,0,5704,0
1,19,0,12,1,1200,0,1,0,432,0
0,15,0,12,1,800,0,1,1,23955,1
0,13,0,10,0,364,0,0,0,10297,0
0,16,0,9,0,2800,0,0,0,14704,1
1,1,0,10,0,0,0,1,1,26996,1
0,16,0,12,1,120,0,1,1,599,0
1,0,0,14,1,23551,1,0,0,40519,1
1,13,0,10,0,640,0,0,0,6339,0
1,13,0,13,1,2000,0,0,0,28070,1
1,13,0,9,0,0,0,0,0,0,0
1,39,1,12,1,9338,1,0,0,18828,1
0,13,0,9,0,0,0,0,0,36585,1
1,19,0,8,0,0,0,1,1,804,0
1,9,0,12,1,6000,1,0,0,868,0
1,13,0,11,0,276,0,1,0,0,0
1,13,0,12,1,3000,0,1,1,41588,1
0,37,1,12,1,6400,1,0,0,27646,1
0,13,0,13,1,0,0,0,0,4623,0
1,13,0,12,1,6618,1,0,0,30900,1
0,1,0,11,0,1200,0,1,1,20256,1
1,39,1,10,0,1550,0,1,0,1014,0
0,28,0,13,1,700,0,1,0,12403,1
0,1,0,12,1,1088,0,0,0,0,0
1,37,1,12,1,9000,1,0,0,31014,1
1,28,0,10,0,0,0,1,0,19890,1
0,9,0,9,0,1200,0,1,0,840,0
0,37,1,12,1,0,0,0,0,1929,0
1,13,0,12,1,7231,1,0,0,11242,1
0,13,0,8,0,600,0,1,1,1044,0
1,19,0,12,1,0,0,1,0,717,0
1,17,0,12,1,2391,0,1,1,2022,0
0,2,0,15,1,640,0,1,1,21483,1
1,13,0,10,0,3000,0,0,0,24177,1
1,19,0,12,1,0,0,0,0,33360,1
0,39,1,12,1,1322,0,1,1,948,0
1,13,0,12,1,1000,0,0,0,0,0
0,16,0,16,1,212,0,1,1,0,0
0,17,0,10,0,0,0,1,0,19551,1
0,15,0,11,0,0,0,1,1,375,0
0,13,0,9,0,8500,1,1,0,5032,0
0,17,0,12,1,0,0,0,0,1311,0
0,19,0,12,1,480,0,1,1,5588,0
1,13,0,12,1,8522,1,1,1,42271,1
1,1,0,7,0,2800,0,0,0,318,0
1,2,0,12,1,2270,0,1,1,9264,0
1,13,0,13,1,2422,0,1,1,18038,1
1,39,1,12,1,11000,1,1,1,14400,1
0,0,0,11,0,0,0,1,0,0,0
1,1,0,8,0,8000,1,0,0,21303,1
1,15,0,12,1,4000,0,1,1,29224,1
0,2,0,12,1,384,0,1,1,9167,0
1,13,0,10,0,5000,0,0,0,16387,1
0,17,0,12,1,0,0,0,0,10925,0
0,16,0,12,1,500,0,1,1,18423,1
0,19,0,12,1,6000,1,0,0,1584,0
0,19,0,13,1,8700,1,0,0,18956,1
1,37,1,12,1,75,0,0,0,6789,0
0,13,0,12,1,4000,0,1,0,34602,1
1,13,0,12,1,20000,1,0,0,78788,1
0,2,0,12,1,392,0,1,1,2079,0
0,346,1,12,1,0,0,1,0,20731,1
0,13,0,14,1,0,0,0,1,873,0
0,16,0,15,1,0,0,1,1,18390,1
0,9,0,11,0,0,0,1,1,16029,1
1,40,1,16,1,0,0,0,0,7596,0
1,0,0,12,1,0,0,0,0,46111,1
0,39,1,13,1,840,0,1,1,31308,1
1,9,0,11,0,3878,0,1,0,17337,1
0,28,0,12,1,0,0,1,0,0,0
0,17,0,12,1,0,0,1,1,3411,0
1,19,0,12,1,0,0,1,1,0,0
1,13,0,11,0,536,0,0,0,5852,0
1,2,0,14,1,13000,1,0,0,46645,1
0,1,0,11,0,300,0,0,0,0,0
1,16,0,12,1,2500,0,1,0,3984,0
1,13,0,13,1,0,0,1,1,15623,1
0,40,1,11,0,3000,0,1,0,13871,1
0,19,0,17,1,0,0,1,1,27553,1
1,13,0,12,1,0,0,1,1,2988,0
0,40,1,12,1,2439,0,0,0,47410,1
1,13,0,11,0,15000,1,1,1,35409,1
1,19,0,13,1,0,0,1,1,6993,0
1,16,0,12,1,5200,0,1,1,33260,1
0,13,0,8,0,500,0,1,1,618,0
1,16,0,10,0,286,0,1,1,12698,1
0,37,1,11,0,0,0,1,1,6155,0
0,13,0,10,0,11000,1,1,1,6279,0
0,2,0,11,0,800,0,1,1,22725,1
1,19,0,11,0,0,0,1,1,31484,1
0,13,0,11,0,0,0,1,1,0,0
0,15,0,12,1,0,0,0,0,1461,0
0,16,0,12,1,2400,0,1,1,11456,1
0,17,0,13,1,0,0,0,0,34793,1
1,15,0,10,0,700,0,0,0,0,0
0,1,0,9,0,50,0,1,1,23598,1
0,13,0,14,1,0,0,0,0,26492,1
1,1,0,11,0,2732,0,0,0,1947,0
1,16,0,14,1,7135,1,0,0,59490,1
0,19,0,12,1,5000,0,1,1,32457,1
1,13,0,11,0,3500,0,1,0,6241,0
1,1,0,8,0,9600,1,1,0,44554,1
0,17,0,8,0,0,0,1,0,957,0
1,15,0,12,1,2900,0,1,1,26442,1
0,9,0,12,1,0,0,1,1,1140,0
1,15,0,12,1,3700,0,1,1,24313,1
1,9,0,12,1,0,0,1,0,1443,0
0,17,0,12,1,965,0,0,0,13251,1
0,13,0,12,1,6500,1,1,0,32399,1
1,13,0,10,0,0,0,1,1,34604,1
1,13,0,7,0,9000,1,0,0,0,0
0,2,0,12,1,0,0,1,1,0,0
0,9,0,12,1,0,0,1,1,22154,1
0,19,0,8,0,0,0,0,0,18712,1
0,1,0,9,0,0,0,1,1,40758,1
1,13,0,12,1,0,0,1,0,10215,0
1,13,0,12,1,60,0,1,0,321,0
0,9,0,12,1,175,0,1,1,24996,1
1,1,0,9,0,3824,0,0,0,7056,0
1,16,0,13,1,1506,0,1,1,25206,1
0,13,0,12,1,0,0,0,0,217,0
1,28,0,12,1,0,0,0,0,5547,0
1,15,0,13,1,5200,0,1,0,372,0
0,346,1,10,0,5200,0,0,0,17154,1
0,37,1,12,1,0,0,1,1,14004,1
0,39,1,9,0,5253,0,0,0,3484,0
1,13,0,8,0,11000,1,1,1,0,0
0,1,0,10,0,1701,0,0,0,11349,1
1,1,0,12,1,2500,0,1,1,22078,1
0,39,1,13,1,3200,0,1,1,24390,1
0,9,0,8,0,0,0,1,1,4443,0
0,15,0,12,1,0,0,1,1,0,0
0,13,0,11,0,1500,0,1,0,2315,0
1,13,0,12,1,11592,1,1,1,63423,1
0,39,1,12,1,3515,0,1,1,8022,0
0,37,1,14,1,600,0,1,1,30249,1
0,9,0,11,0,0,0,0,0,0,0
0,13,0,11,0,10000,1,0,0,21984,1
0,17,0,12,1,0,0,1,1,3609,0
1,39,1,12,1,3500,0,1,0,23098,1
1,39,1,11,0,3500,0,1,0,11521,1
0,39,1,14,1,6100,1,0,0,1820,0
0,28,0,9,0,0,0,0,0,8265,0
0,16,0,14,1,4896,0,0,0,55181,1
0,39,1,12,1,1000,0,0,0,23010,1
1,19,0,13,1,0,0,1,1,2037,0
1,39,1,10,0,5094,0,1,0,0,0
0,37,1,10,0,7200,1,1,1,20067,1
0,9,0,12,1,0,0,1,1,10080,0
1,39,1,16,1,0,0,1,1,41079,1
1,16,0,10,0,403,0,0,0,147,0
1,13,0,14,1,0,0,0,0,26526,1
0,13,0,12,1,999,0,0,0,7014,0
0,9,0,13,1,15000,1,0,0,8826,0
1,15,0,11,0,2400,0,0,0,6331,0
1,19,0,11,0,0,0,1,0,3324,0
0,40,1,12,1,70,0,1,1,17743,1
0,1,0,8,0,3000,0,1,1,14745,1
1,17,0,12,1,5000,0,1,1,540,0
0,17,0,12,1,10886,1,0,0,28908,1
1,15,0,12,1,2400,0,1,0,56076,1
0,39,1,12,1,5000,0,1,0,21553,1
0,39,1,10,0,7181,1,1,1,7958,0
1,17,0,13,1,9500,1,1,1,42026,1
0,13,0,12,1,7728,1,0,0,35824,1
1,1,0,10,0,98,0,1,1,18535,1
1,17,0,9,0,0,0,1,1,0,0
1,19,0,8,0,0,0,1,1,4161,0
1,13,0,12,1,5000,0,1,0,2288,0
0,1,0,12,1,1400,0,1,0,16780,1
0,17,0,12,1,8000,1,0,0,762,0
1,13,0,12,1,4200,0,1,1,7411,0
0,1,0,9,0,700,0,0,0,800,0
1,9,0,13,1,2000,0,1,1,11181,0
1,0,0,13,1,1500,0,1,1,5394,0
1,16,0,12,1,5520,0,0,0,34314,1
1,5,0,12,1,12005,1,1,1,23306,1
0,13,0,12,1,2400,0,0,0,21422,1
0,19,0,16,1,0,0,1,1,6048,0
0,17,0,9,0,0,0,0,0,1299,0
1,40,1,12,1,8000,1,1,0,8069,0
1,13,0,14,1,850,0,1,1,0,0
0,37,1,11,0,0,0,1,0,10845,0
1,0,0,12,1,5000,0,0,0,21932,1
1,39,1,14,1,5000,0,1,0,46,0
1,13,0,11,0,0,0,0,0,15167,1
1,28,0,11,0,0,0,0,0,1437,0
0,17,0,12,1,8076,1,1,1,6545,0
1,13,0,9,0,6000,1,1,1,3270,0
1,28,0,12,1,500,0,1,0,8350,0
0,17,0,10,0,2246,0,1,1,23896,1
0,9,0,8,0,295,0,1,0,5232,0
0,39,1,12,1,7000,1,1,0,0,0
0,13,0,9,0,0,0,0,0,13204,1
0,2,0,12,1,1500,0,1,1,34062,1
1,9,0,12,1,5000,0,0,0,222,0
1,39,1,16,1,1171,0,1,1,2324,0
1,16,0,12,1,3000,0,1,1,0,0
1,19,0,10,0,3520,0,1,0,30073,1
0,13,0,12,1,0,0,1,0,0,0
1,1,0,12,1,11700,1,0,0,9000,0
0,1,0,12,1,8113,1,1,1,12479,1
1,13,0,12,1,0,0,0,0,9685,0
1,5,0,12,1,11000,1,1,1,22698,1
1,19,0,9,0,200,0,1,1,51,0
0,16,0,13,1,0,0,1,1,0,0
1,16,0,14,1,9664,1,0,0,13545,1
1,39,1,12,1,0,0,0,0,54050,1
1,37,1,11,0,4100,0,1,1,6291,0
0,39,1,10,0,5749,0,1,1,6639,0
1,15,0,12,1,400,0,1,1,6144,0
0,5,0,9,0,600,0,1,1,131,0
1,13,0,9,0,3640,0,1,0,0,0
1,37,1,10,0,1300,0,1,0,83236,1
1,16,0,11,0,6000,1,0,0,6423,0
0,13,0,12,1,2160,0,1,1,15769,1
1,1,0,14,1,9000,1,1,1,21318,1
1,13,0,8,0,12768,1,0,0,6680,0
1,13,0,8,0,0,0,1,1,1029,0
0,16,0,12,1,0,0,1,1,3720,0
0,28,0,12,1,834,0,1,0,20521,1
0,16,0,12,1,0,0,1,1,0,0
1,2,0,14,1,0,0,1,0,66,0
0,17,0,16,1,0,0,0,0,41318,1
1,39,1,12,1,14000,1,1,1,58435,1
1,2,0,12,1,5400,0,1,1,33133,1
1,13,0,12,1,11500,1,1,1,53653,1
1,1,0,12,1,1500,0,0,0,26039,1
0,39,1,12,1,0,0,1,1,1816,0
0,13,0,12,1,0,0,1,0,600,0
0,17,0,10,0,0,0,1,1,36376,1
0,17,0,8,0,0,0,1,1,405,0
0,15,0,12,1,960,0,1,1,789,0
0,13,0,12,1,6900,1,0,0,1289,0
0,15,0,14,1,2500,0,1,1,3942,0
1,2,0,16,1,0,0,0,0,0,0
0,17,0,11,0,0,0,1,0,3577,0
1,37,1,14,1,2000,0,1,1,12057,1
1,13,0,10,0,1200,0,1,0,54093,1
1,39,1,12,1,759,0,0,0,28140,1
1,0,0,12,1,2179,0,1,1,0,0
0,15,0,10,0,100,0,1,0,22449,1
0,13,0,14,1,2000,0,1,1,49022,1
0,1,0,9,0,1500,0,1,0,21153,1
0,17,0,12,1,2880,0,1,1,5232,0
0,17,0,14,1,0,0,1,1,59188,1
1,19,0,7,0,0,0,1,1,0,0
1,9,0,14,1,328,0,0,0,825,0
1,19,0,9,0,0,0,0,0,39171,1
0,13,0,12,1,0,0,1,1,9249,0
0,9,0,11,0,7600,1,1,1,15991,1
1,13,0,14,1,21000,1,0,0,25039,1
0,13,0,11,0,0,0,1,0,1722,0
1,13,0,10,0,136,0,1,1,1335,0
0,19,0,12,1,138,0,1,0,4346,0
0,19,0,12,1,0,0,1,1,5002,0
1,0,0,16,1,3000,0,0,0,48099,1
0,1,0,14,1,0,0,0,0,33214,1
1,9,0,9,0,0,0,1,0,1671,0
0,16,0,11,0,0,0,0,0,21486,1
1,16,0,12,1,8000,1,1,1,73052,1
0,1,0,10,0,2441,0,1,1,654,0
0,13,0,13,1,0,0,0,0,1014,0
1,2,0,12,1,4000,0,1,0,12175,1
1,13,0,12,1,5200,0,1,1,44637,1
1,1,0,12,1,15000,1,0,0,6447,0
1,15,0,12,1,9000,1,0,0,36942,1
0,39,1,12,1,8000,1,1,1,10854,0
1,13,0,12,1,17200,1,1,1,49397,1
0,28,0,13,1,1400,0,1,0,4383,0
0,1,0,11,0,50,0,1,1,1368,0
1,13,0,12,1,13200,1,1,1,54703,1
1,39,1,11,0,2000,0,1,1,4401,0
0,16,0,12,1,1562,0,1,1,651,0
1,15,0,14,1,2700,0,1,1,30099,1
0,1,0,12,1,3800,0,1,1,12690,1
1,17,0,12,1,0,0,0,0,15305,1
0,16,0,13,1,7756,1,0,0,38037,1
0,13,0,11,0,0,0,0,0,3601,0
0,1,0,10,0,0,0,1,0,738,0
0,17,0,12,1,9000,1,1,0,8127,0
0,1,0,8,0,0,0,0,0,129,0
0,13,0,10,0,4000,0,1,0,25890,1
1,2,0,16,1,4500,0,1,1,45975,1
0,13,0,12,1,7000,1,1,0,28062,1
0,17,0,16,1,4910,0,1,1,29569,1
0,17,0,12,1,0,0,1,1,6783,0
0,39,1,12,1,0,0,1,1,7280,0
1,39,1,12,1,1877,0,1,1,864,0
1,13,0,16,1,18000,1,1,1,31488,1
0,13,0,12,1,4800,0,1,1,10122,0
1,15,0,8,0,14450,1,1,1,10740,0
1,17,0,11,0,2500,0,1,1,16713,1
1,39,1,12,1,15000,1,0,0,35458,1
0,1,0,8,0,0,0,1,1,11507,1
0,17,0,10,0,0,0,1,1,32767,1
1,13,0,12,1,2900,0,1,1,15297,1
1,13,0,12,1,0,0,1,1,17876,1
1,16,0,12,1,0,0,0,0,14748,1
1,16,0,16,1,0,0,0,0,14267,1
1,13,0,11,0,18000,1,1,0,56067,1
1,17,0,12,1,0,0,0,0,20007,1
0,39,1,14,1,2700,0,1,0,19291,1
1,13,0,14,1,5400,0,1,1,23684,1
0,1,0,12,1,0,0,0,0,0,0
1,39,1,9,0,2800,0,0,0,2752,0
0,13,0,10,0,8500,1,0,0,1190,0
0,39,1,16,1,778,0,1,1,27273,1
1,19,0,10,0,11340,1,1,1,14349,1
0,1,0,13,1,6513,1,1,1,29907,1
0,1,0,10,0,0,0,1,1,0,0
0,16,0,13,1,5070,0,1,1,28229,1
0,19,0,9,0,1100,0,0,0,11885,1
1,28,0,12,1,4500,0,1,1,31460,1
1,5,0,12,1,10000,1,0,0,27626,1
0,16,0,11,0,315,0,0,0,8688,0
1,0,0,10,0,4710,0,1,1,23396,1
0,0,0,11,0,665,0,1,1,14790,1
0,13,0,12,1,1260,0,0,0,51631,1
1,1,0,13,1,0,0,1,0,2745,0
1,13,0,11,0,0,0,1,0,0,0
0,13,0,10,0,938,0,1,0,6988,0
0,39,1,12,1,451,0,1,1,12689,1
0,1,0,12,1,0,0,1,1,0,0
1,39,1,12,1,0,0,0,0,984,0
1,13,0,13,1,17000,1,0,0,9896,0
0,17,0,9,0,0,0,1,1,325,0
0,1,0,12,1,0,0,1,1,2584,0
1,13,0,12,1,12,0,1,1,71715,1
0,17,0,12,1,5000,0,0,0,1303,0
0,13,0,10,0,3915,0,1,0,26016,1
1,5,0,11,0,14299,1,0,0,40968,1
1,28,0,12,1,150,0,1,0,22425,1
0,9,0,11,0,0,0,1,0,1782,0
1,39,1,12,1,2477,0,0,0,0,0
0,9,0,11,0,0,0,0,0,192,0
1,13,0,10,0,7282,1,0,0,29470,1
0,16,0,14,1,0,0,1,1,3847,0
1,39,1,12,1,9582,1,1,1,16620,1
0,39,1,12,1,5000,0,0,0,46427,1
0,9,0,12,1,0,0,1,0,1623,0
0,2,0,8,0,0,0,1,1,10299,0
1,19,0,12,1,2000,0,0,0,20561,1
1,13,0,15,1,2600,0,0,0,26677,1
1,2,0,12,1,400,0,0,0,0,0
0,17,0,11,0,0,0,1,0,9714,0
0,39,1,15,1,3596,0,0,0,15257,1
0,13,0,12,1,2400,0,1,0,10110,0
0,28,0,12,1,0,0,0,0,8640,0
0,1,0,9,0,1500,0,0,0,1841,0
0,19,0,9,0,0,0,1,1,28306,1
1,15,0,12,1,10000,1,1,0,42750,1
1,39,1,10,0,900,0,1,0,147,0
0,39,1,14,1,6840,1,0,0,49158,1
0,17,0,12,1,1000,0,0,0,6505,0
1,0,0,11,0,0,0,0,0,3678,0
1,15,0,12,1,0,0,1,1,15039,1
1,13,0,12,1,16200,1,0,0,43955,1
0,16,0,9,0,0,0,1,1,114739,1
1,19,0,12,1,9880,1,0,0,30439,1
1,16,0,12,1,5000,0,1,0,26502,1
0,15,0,14,1,3000,0,0,0,35778,1
0,37,1,8,0,0,0,1,1,9298,0
1,13,0,12,1,3000,0,1,0,927,0
1,1,0,8,0,8,0,1,0,6942,0
0,13,0,12,1,9096,1,1,1,38106,1
0,13,0,12,1,2700,0,0,0,12100,1
1,16,0,13,1,3000,0,1,1,12450,1
1,2,0,8,0,0,0,0,0,15705,1
1,15,0,13,1,1345,0,1,1,26997,1
1,17,0,15,1,5760,0,1,0,60537,1
0,17,0,12,1,3000,0,0,0,36832,1
1,17,0,12,1,0,0,0,0,13337,1
1,13,0,7,0,3300,0,1,1,45554,1
1,19,0,15,1,4500,0,0,0,7458,0
0,40,1,8,0,3668,0,1,0,14388,1
0,13,0,12,1,0,0,1,1,10678,0
0,13,0,12,1,716,0,1,1,53947,1
0,39,1,12,1,3000,0,1,1,11796,1
0,13,0,12,1,0,0,0,0,12304,1
1,15,0,12,1,800,0,0,0,2538,0
0,16,0,17,1,2592,0,1,1,5238,0
1,16,0,12,1,24000,1,1,0,924,0
0,13,0,14,1,1500,0,1,0,31782,1
1,39,1,12,1,8963,1,1,1,24153,1
0,13,0,12,1,4875,0,1,0,0,0
1,39,1,9,0,8658,1,1,0,12,0
0,17,0,12,1,400,0,1,1,29575,1
0,13,0,12,1,98,0,0,0,32024,1
0,13,0,12,1,0,0,0,0,32971,1
0,17,0,12,1,0,0,1,0,0,0
1,13,0,10,0,0,0,1,0,429,0
0,37,1,9,0,1323,0,1,1,4450,0
0,13,0,10,0,3750,0,1,0,30298,1
1,16,0,14,1,9085,1,1,1,20082,1
1,9,0,12,1,500,0,1,0,8151,0
1,2,0,12,1,0,0,1,1,12452,1
0,19,0,12,1,0,0,0,0,45987,1
1,13,0,12,1,6500,1,1,1,21884,1
1,13,0,12,1,4972,0,1,0,54809,1
0,13,0,12,1,4316,0,0,0,16106,1
0,39,1,9,0,3896,0,0,0,10012,0
1,16,0,9,0,8000,1,1,1,8757,0
0,16,0,13,1,1604,0,1,1,27198,1
0,0,0,12,1,700,0,1,1,6641,0
1,1,0,14,1,8000,1,1,1,40199,1
0,0,0,13,1,15000,1,1,1,48,0
0,16,0,16,1,2000,0,1,1,12684,1
1,13,0,12,1,5000,0,1,0,2625,0
1,9,0,12,1,0,0,1,0,7096,0
0,13,0,13,1,1300,0,1,1,5840,0
1,16,0,12,1,3319,0,1,1,2994,0
0,1,0,11,0,98,0,1,1,9424,0
0,19,0,16,1,160,0,0,0,1940,0
1,39,1,10,0,3000,0,1,1,22890,1
0,19,0,13,1,0,0,1,1,0,0
1,5,0,16,1,20000,1,1,0,5447,0
1,0,0,12,1,900,0,0,0,420,0
0,0,0,11,0,0,0,1,1,3547,0
0,16,0,15,1,0,0,0,0,11541,1
1,1,0,13,1,88,0,1,0,0,0
1,39,1,13,1,11500,1,0,0,21792,1
0,13,0,12,1,0,0,1,1,11816,1
1,2,0,12,1,0,0,1,0,0,0
0,17,0,12,1,0,0,1,1,0,0
0,28,0,13,1,1200,0,1,0,12216,1
1,13,0,14,1,1600,0,0,0,14454,1
1,13,0,8,0,800,0,1,1,44575,1
0,13,0,13,1,1500,0,1,1,12798,1
0,9,0,12,1,2173,0,0,0,8826,0
1,15,0,14,1,3840,0,1,1,39909,1
0,15,0,12,1,0,0,1,0,4908,0
0,17,0,13,1,1800,0,1,1,18267,1
0,13,0,12,1,0,0,1,1,11164,0
0,28,0,12,1,0,0,1,1,14589,1
0,13,0,12,1,4686,0,1,1,9793,0
0,17,0,11,0,6000,1,1,1,2355,0
1,16,0,10,0,4000,0,0,0,9992,0
1,17,0,12,1,4000,0,1,1,20272,1
0,1,0,8,0,160,0,1,1,2676,0
0,5,0,12,1,0,0,0,0,9241,0
1,28,0,8,0,8500,1,1,1,6876,0
1,1,0,7,0,575,0,1,0,14640,1
0,39,1,12,1,4983,0,0,0,16679,1
1,15,0,16,1,4700,0,0,0,38732,1
0,15,0,12,1,2000,0,0,0,9004,0
0,2,0,9,0,2827,0,0,0,29574,1
1,39,1,9,0,3300,0,1,1,73248,1
1,13,0,15,1,12800,1,0,0,46915,1
1,13,0,14,1,2000,0,1,0,699,0
1,13,0,9,0,0,0,0,0,2916,0
1,9,0,12,1,0,0,1,1,63463,1
1,16,0,12,1,16258,1,1,1,46610,1
1,16,0,12,1,1040,0,1,1,0,0
1,16,0,17,1,14000,1,0,0,17958,1
0,39,1,11,0,8000,1,0,0,17511,1
0,1,0,12,1,300,0,0,0,12444,1
0,9,0,12,1,5000,0,1,1,41304,1
1,2,0,8,0,2400,0,0,0,11394,1
0,13,0,10,0,0,0,1,1,8530,0
1,1,0,9,0,600,0,1,0,26500,1
0,1,0,10,0,1950,0,1,0,0,0
1,13,0,12,1,9100,1,1,0,13866,1
0,17,0,12,1,1500,0,1,1,2271,0
0,13,0,12,1,7166,1,1,1,33918,1
0,15,0,13,1,16,0,1,1,7878,0
0,17,0,12,1,0,0,0,0,84,0
0,9,0,13,1,400,0,1,1,6145,0
0,16,0,12,1,0,0,1,0,11469,1
0,19,0,8,0,0,0,0,0,0,0
0,19,0,12,1,0,0,1,1,51,0
1,37,1,11,0,3500,0,0,1,14525,1
